post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:ekit_post_views_count,meta:rank_math_analytic_object_id,meta:rank_math_internal_links_processed,meta:rank_math_primary_product_cat,meta:rank_math_seo_score,meta:shopengine_product_views_count,meta:total_sales,attribute:author,attribute_data:author,attribute_default:author,attribute:isbn,attribute_data:isbn,attribute_default:isbn,attribute:nameofpublisher,attribute_data:nameofpublisher,attribute_default:nameofpublisher,attribute:numofpages,attribute_data:numofpages,attribute_default:numofpages,attribute:placeofpublisher,attribute_data:placeofpublisher,attribute_default:placeofpublisher,attribute:yearofpublish,attribute_data:yearofpublish,attribute_default:yearofpublish,attribute:yearofpublishheb,attribute_data:yearofpublishheb,attribute_default:yearofpublishheb
לגדול!,לגדול,,160561,"54 סיפורים על פרשות השבוע ועלינו; תובנות מפרשת השבוע, עם סיפור מהחיים בימינו, לאור תובנות אלה; עם איורים מאת בנצי וולמן",Li-gdol!,publish,,0,"2022-12-18 13:23:28",1,open,160561,,,no,no,null,88,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%9c%d7%92%d7%93%d7%95%d7%9c/,simple,,"ספרי הוצאת ראובן מס > 003",,,14,,,,,14,0,"רהב-מאיר,סיון",0|1|0,,978-965-201-589-1,0|1|0,,"ידיעות אחרונות; ספרי חמד",0|1|0,,208,0|1|0,,"ראשון לציון",0|1|0,,2022,0|1|0,,,0|1|0,
"סיפור טוב מתחיל מהאמצע",סיפור-טוב-מתחיל-מהאמצע,,160562,"רגעי חיים עם הרב עדין אבן ישראל (שטיינזלץ); צוהר לעולמו הפנימי של הרב, כתוב מפי תלמידו מנערות, עם תובנות לחיים, המסווגים לנושאים","Sipur tov mat'hil me-ha-emtsa",publish,,0,"2022-12-18 13:23:28",1,open,160562,,,no,no,null,112,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a1%d7%99%d7%a4%d7%95%d7%a8-%d7%98%d7%95%d7%91-%d7%9e%d7%aa%d7%97%d7%99%d7%9c-%d7%9e%d7%94%d7%90%d7%9e%d7%a6%d7%a2/,simple,,"ספרי הוצאת ראובן מס > 080",,,8,,,,,8,0,"שפיץ,יואל",0|1|0,,978-965-201-522-8,0|1|0,,"ידיעות אחרונות; ספרי חמד",0|1|0,,256,0|1|0,,"ראשון לציון",0|1|0,,2022,0|1|0,,,0|1|0,
"שוליית הסנדלר",שוליית-הסנדלר,,160563,"אוטוסיוגרפיה של אחד מבכירי העיתונאים בתקשורת הישראלית ובעיקר בטלויזיה, עם צילומים רבים","Shulyat ha-sandlar",publish,,0,"2022-12-18 13:23:28",1,open,160563,,,no,no,null,112,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a9%d7%95%d7%9c%d7%99%d7%99%d7%aa-%d7%94%d7%a1%d7%a0%d7%93%d7%9c%d7%a8/,simple,,"ספרי הוצאת ראובן מס > 060",,,16,,,,,16,0,"משעל,ניסים",0|1|0,,978-965-201-388-0,0|1|0,,"ידיעות אחרונות; ספרי חמד",0|1|0,,287,0|1|0,,"ראשון לציון",0|1|0,,2022,0|1|0,,,0|1|0,
חקה,חקה,,160564,"מהפלמ""ח לראשות המוסד; ביוגרפיה של קצין וראש המוסד, השזורה בקורות המדינה ומלחמותיה; עם צילומים",Haka,publish,,0,"2022-12-18 13:23:28",1,open,160564,,,no,no,null,112,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%97%d7%a7%d7%94/,simple,,"ספרי הוצאת ראובן מס > 060",,,18,,,,,18,0,"שור,אבנר; הלוי.אבירם",0|1|0,,978-965-201-332-3,0|1|0,,"ידיעות אחרונות; ספרי חמד",0|1|0,,278,0|1|0,,"ראשון לציון",0|1|0,,2022,0|1|0,,,0|1|0,
"צמחונות יהודית",צמחונות-יהודית,,160565,"היחס לאכילת בעלי חיים במחשבת ישראל ובהלכה היהודית; עם מקורות, הערות ואיורים","Tsimhonut Yehudit",publish,,0,"2022-12-18 13:23:27",1,open,160565,,,no,no,null,98,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a6%d7%9e%d7%97%d7%95%d7%a0%d7%95%d7%aa-%d7%99%d7%94%d7%95%d7%93%d7%99%d7%aa/,simple,,"ספרי הוצאת ראובן מס > 041",,,9,,,,,9,0,"סתיו,אברהם",0|1|0,,978-965-201-458-0,0|1|0,,"ידיעות אחרונות; ספרי חמד",0|1|0,,288,0|1|0,,"ראשון לציון",0|1|0,,2022,0|1|0,,,0|1|0,
חיים,חיים,,160566,"רומן המספר על קבוצת חברים ירושלמית, לאורך עשרות שנים, וכולל אירועים היסטוריים, אהבות, פרידות, שמחות ואסונות שחווים בני החבורה",Hayim,publish,,0,"2022-12-18 13:23:27",1,open,160566,,,no,no,null,98,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%97%d7%99%d7%99%d7%9d/,simple,,"ספרי הוצאת ראובן מס > 001",,,11,,,,,11,0,"הראבן,גיל",0|1|0,,978-965-90146-9-9,0|1|0,,"אחוזת בית; ידיעות אחרונות",0|1|0,,383,0|1|0,,"ראשון לציון",0|1|0,,2022,0|1|0,,,0|1|0,
"בואי חברונה",בואי-חברונה,,160567,"סיפורה של ציפי לבני וחידוש ההתיישבות בחברון; בליווי איורים מאת דפני זיוון","Boi Hevrona",publish,,0,"2022-12-18 13:23:27",1,open,160567,,,no,no,null,79,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%91%d7%95%d7%90%d7%99-%d7%97%d7%91%d7%a8%d7%95%d7%a0%d7%94/,simple,,"ספרי הוצאת ראובן מס > 035",,,13,,,,,13,0,"אמתי,עדינה",0|1|0,,,0|1|0,,"מדרשת חברון",0|1|0,,206,0|1|0,,"קרית ארבע",0|1|0,,2022,0|1|0,,,0|1|0,
"ספר פסקים ומנהגים לרבי יצחק מדורא זצ""ל",ספר-פסקים-ומנהגים-לרבי-יצחק-מדורא-זצל,,160568,"מהדורה מחודשת ומתוקנת עם הוספות רבות, על פי כתבי יד, עם השוואות וציונים ומראי מקומוצ, השלמות ובירורים והרחבות, ומבוא מקיף","Sefer pesakim u-minhagim le-rabi Yits'hak mi-Dura zs""l",publish,,0,"2022-12-18 13:23:27",1,open,160568,,,no,no,null,78,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a1%d7%a4%d7%a8-%d7%a4%d7%a1%d7%a7%d7%99%d7%9d-%d7%95%d7%9e%d7%a0%d7%94%d7%92%d7%99%d7%9d-%d7%9c%d7%a8%d7%91%d7%99-%d7%99%d7%a6%d7%97%d7%a7-%d7%9e%d7%93%d7%95%d7%a8%d7%90-%d7%96%d7%a6%d7%9c/,simple,,"ספרי הוצאת ראובן מס > 095",,,18,,,,,18,0,"האפמאן,יואל",0|1|0,,,0|1|0,,"מכון שלמה אומן",0|1|0,,230,0|1|0,,שעלבים,0|1|0,,2022,0|1|0,,,0|1|0,
"אמונת הנבואה",אמונת-הנבואה,,160569,"שיעורים בספר הכוזרי מפי הרב א. יהושע צוקרמן; ערוך בצורה של שאלה ותשובה","Emunat ha-necu'a",publish,,0,"2022-12-18 13:23:27",1,open,160569,,,no,no,null,20,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%90%d7%9e%d7%95%d7%a0%d7%aa-%d7%94%d7%a0%d7%91%d7%95%d7%90%d7%94/,simple,,"ספרי הוצאת ראובן מס > 100",,,14,,,,,14,0,"שמחי,ינון (עורך)",0|1|0,,,0|1|0,,"מעמק חברון",0|1|0,,32,0|1|0,,"קרית ארבע",0|1|0,,2022,0|1|0,,,0|1|0,
"שירת הלויים (שיר של יום)",שירת-הלויים-שיר-של-יום,,160570,"מעגל שירי הימים ומשמעותם בראי דברי החכמים; על הקשר בין המזמור ליום בו נאמר ומה הקשר בין המזמורים הנאמרים","Shirat ha-leviyim",publish,,0,"2022-12-18 13:23:27",1,open,160570,,,no,no,null,80,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a9%d7%99%d7%a8%d7%aa-%d7%94%d7%9c%d7%95%d7%99%d7%99%d7%9d-%d7%a9%d7%99%d7%a8-%d7%a9%d7%9c-%d7%99%d7%95%d7%9d/,simple,,"ספרי הוצאת ראובן מס > 100",,,15,,,,,15,0,"בגנו,דוד",0|1|0,,,0|1|0,,המחבר,0|1|0,,320,0|1|0,,"בית שמש",0|1|0,,2022,0|1|0,,,0|1|0,
"כמה יפה העולם",כמה-יפה-העולם,,160571,"סיפורים שסיפר ר' שלמה קרליבך; עם קישור ברקוד לשמיעת הסיפורים; פורמט גדול, צבעוני, עם איורים מאת אלחנן בן אורי","Kama yafe ha-olam",publish,,0,"2022-12-18 13:23:27",1,open,160571,,,no,no,null,84,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%9b%d7%9e%d7%94-%d7%99%d7%a4%d7%94-%d7%94%d7%a2%d7%95%d7%9c%d7%9d/,simple,,"ספרי הוצאת ראובן מס > 003",,,20,,,,,20,0,"אדלר,אורי",0|1|0,,,0|1|0,,"אורי אדלר",0|1|0,,56,0|1|0,,,0|1|0,,2022,0|1|0,,,0|1|0,
"Jewish Women in Time and Torah (Revised 2nd edition)",jewish-women-in-time-and-torah-revised-2nd-edition,,160572,"A  critical examination of the status of women in Halakhah; A revised second edition with a new foreword by Ra?el Berkovits","Jewish Women in Time and Torah (Revised 2nd edition)",publish,,0,"2022-12-18 13:23:27",1,open,160572,,,no,no,null,80,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/jewish-women-in-time-and-torah-revised-2nd-edition/,simple,,"ספרי הוצאת ראובן מס > 041",,,21,,,,,21,0,,0|1|0,,978-965-524-365-9,0|1|0,,"Urim; Ktav",0|1|0,,144,0|1|0,,"Jerusalem-New York",0|1|0,,2022,0|1|0,,,0|1|0,
"Megiddo VI: The 2010–2014 Seasons; 3 volumes",megiddo-vi-the-2010-2014-seasons-3-volumes,,160573,"With hundreds photos, maps, tables and illustrations; Monograph Series, #41; Big size: 21.5 × 28 cm; Editors: Israel Finkelstein and Mario A.S. Martin; Israel Finkelstein, Mario A.S. Martin, Matthew J. Adams, Eran Arie and Assaf Kleiman","Megiddo VI: The 2010–2014  Seasons; 3 volumes",publish,,0,"2022-12-18 13:23:27",1,open,160573,,,no,no,null,,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/megiddo-vi-the-2010-2014-seasons-3-volumes/,simple,,"ספרי הוצאת ראובן מס > 132",,,15,,,,,15,0,,0|1|0,,978-1-64602-165-9,0|1|0,,"Inst.of Archaeology - T.A. Uni",0|1|0,,1895,0|1|0,,Tel-Aviv,0|1|0,,2022,0|1|0,,,0|1|0,
"סימן קריאה - 1 (מהדורה היסטורית במלאת 50 שנה לסימן קריאה"")",סימן-קריאה-1-מהדורה-היסטורית-במלאת-50-שנה,,160574,"רבעון מעורב לספרות; עם אחרית דבר אחרי חמישים שנה, מאת דן מירון","Siman Keria - 1 (Historic edition)",publish,,0,"2022-12-18 13:23:27",1,open,160574,,,no,no,null,78,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a1%d7%99%d7%9e%d7%9f-%d7%a7%d7%a8%d7%99%d7%90%d7%94-1-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%94-%d7%94%d7%99%d7%a1%d7%98%d7%95%d7%a8%d7%99%d7%aa-%d7%91%d7%9e%d7%9c%d7%90%d7%aa-50-%d7%a9%d7%a0%d7%94/,simple,,"ספרי הוצאת ראובן מס > 001",,,14,,,,,14,0,"פרי,מנחם; ויזלטיר,מאיר (עורכים)",0|1|0,,,0|1|0,,"הקיבוץ המאוחד; סימן קריאה",0|1|0,,366,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"סימן קריאה - 2 (מהדורה היסטורית במלאת 50 שנה לסימן קריאה"")",סימן-קריאה-2-מהדורה-היסטורית-במלאת-50-שנה,,160575,"רבעון מעורב לספרות; מהדורה ראשונה יצאה במאי 1973","Siman Keria - 2 (Historic edition)",publish,,0,"2022-12-18 13:23:27",1,open,160575,,,no,no,null,78,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a1%d7%99%d7%9e%d7%9f-%d7%a7%d7%a8%d7%99%d7%90%d7%94-2-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%94-%d7%94%d7%99%d7%a1%d7%98%d7%95%d7%a8%d7%99%d7%aa-%d7%91%d7%9e%d7%9c%d7%90%d7%aa-50-%d7%a9%d7%a0%d7%94/,simple,,"ספרי הוצאת ראובן מס > 001",,,12,,,,,12,0,"פרי,מנחם; קלדרון,נסים (עורכים)",0|1|0,,,0|1|0,,"הקיבוץ המאוחד; סימן קריאה",0|1|0,,416,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"סימן קריאה - 4-3 (מהדורה היסטורית במלאת 50 שנה לסימן קריאה"")",סימן-קריאה-4-3-מהדורה-היסטורית-במלאת-50-שנ,,160576,"רבעון מעורב לספרות; החוברת הופיעה במאי 1974","Siman Keria - 3-4 (Historic edition)",publish,,0,"2022-12-18 13:23:27",1,open,160576,,,no,no,null,78,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a1%d7%99%d7%9e%d7%9f-%d7%a7%d7%a8%d7%99%d7%90%d7%94-4-3-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%94-%d7%94%d7%99%d7%a1%d7%98%d7%95%d7%a8%d7%99%d7%aa-%d7%91%d7%9e%d7%9c%d7%90%d7%aa-50-%d7%a9%d7%a0/,simple,,"ספרי הוצאת ראובן מס > 001",,,14,,,,,14,0,"פרי,מנחם; קלדרון,נסים (עורכים)",0|1|0,,,0|1|0,,"הקיבוץ המאוחד; סימן קריאה",0|1|0,,492,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"חפץ (מהדורה היסטורית במלאת 50 שנה לסימן קריאה"")",חפץ-מהדורה-היסטורית-במלאת-50-שנה-לסימן-ק,,160577,"מחזה בשתי מערכות; הספר הראשון שיצא לאור ב""סימן קריאה"" בשנת 1972","Hefets (Historic edition)",publish,,0,"2022-12-18 13:23:27",1,open,160577,,,no,no,null,64,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%97%d7%a4%d7%a5-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%94-%d7%94%d7%99%d7%a1%d7%98%d7%95%d7%a8%d7%99%d7%aa-%d7%91%d7%9e%d7%9c%d7%90%d7%aa-50-%d7%a9%d7%a0%d7%94-%d7%9c%d7%a1%d7%99%d7%9e%d7%9f-%d7%a7/,simple,,"ספרי הוצאת ראובן מס > 001",,,16,,,,,16,0,"לוין,חנוך",0|1|0,,,0|1|0,,"הקיבוץ המאוחד; סימן קריאה",0|1|0,,87,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"קח (מהדורה היסטורית במלאת 50 שנה לסימן קריאה"")",קח-מהדורה-היסטורית-במלאת-50-שנה-לסימן-קר,,160578,"שירים 1960-1972","Kah (Historic edition)",publish,,0,"2022-12-18 13:23:27",1,open,160578,,,no,no,null,74,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a7%d7%97-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%94-%d7%94%d7%99%d7%a1%d7%98%d7%95%d7%a8%d7%99%d7%aa-%d7%91%d7%9e%d7%9c%d7%90%d7%aa-50-%d7%a9%d7%a0%d7%94-%d7%9c%d7%a1%d7%99%d7%9e%d7%9f-%d7%a7%d7%a8/,simple,,"ספרי הוצאת ראובן מס > 005",,,14,,,,,14,0,"ויזלטיר,מאיר",0|1|0,,,0|1|0,,"הקיבוץ המאוחד; סימן קריאה",0|1|0,,100,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"שירה (מהדורה היסטורית במלאת 50 שנה לסימן קריאה"")",שירה-מהדורה-היסטורית-במלאת-50-שנה-לסימן,,160579,"שירים מקובצים; הספר יצא לאור ב""סימן קריאה"" בשנת 1976","Shira (Historic edition)",publish,,0,"2022-12-18 13:23:27",1,open,160579,,,no,no,null,88,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a9%d7%99%d7%a8%d7%94-%d7%9e%d7%94%d7%93%d7%95%d7%a8%d7%94-%d7%94%d7%99%d7%a1%d7%98%d7%95%d7%a8%d7%99%d7%aa-%d7%91%d7%9e%d7%9c%d7%90%d7%aa-50-%d7%a9%d7%a0%d7%94-%d7%9c%d7%a1%d7%99%d7%9e%d7%9f/,simple,,"ספרי הוצאת ראובן מס > 005",,,14,,,,,14,0,"וולך,יונה",0|1|0,,,0|1|0,,"הקיבוץ המאוחד; סימן קריאה",0|1|0,,179,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"פסקי שלמה; מלאכות שבת (פסקי שלמה - חלק ט')",פסקי-שלמה-מלאכות-שבת-פסקי-שלמה-חלק-ט,,160580,"פסקי הלכה שנכתבו ונשמעו מפי הרב שלמה אבינר; בעריכת מרדכי צבי הלוי ציון","Piskei Shelomo: Melakhot Shabat (Piskei Shelomo, v. 9)",publish,,0,"2022-12-18 13:23:27",1,open,160580,,,no,no,null,80,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a4%d7%a1%d7%a7%d7%99-%d7%a9%d7%9c%d7%9e%d7%94-%d7%9e%d7%9c%d7%90%d7%9b%d7%95%d7%aa-%d7%a9%d7%91%d7%aa-%d7%a4%d7%a1%d7%a7%d7%99-%d7%a9%d7%9c%d7%9e%d7%94-%d7%97%d7%9c%d7%a7-%d7%98/,simple,,"ספרי הוצאת ראובן מס > 095",,,12,,,,,12,0,"אבינר,שלמה",0|1|0,,,0|1|0,,"ישיבת עטרת ירושלים",0|1|0,,296,0|1|0,,ירושלים,0|1|0,,2022,0|1|0,,,0|1|0,
"מדינה למכירה",מדינה-למכירה,,160581,"חשבתם שישראל היא מדינה ריבונית? תחשבו שוב; על אינטרסים פוליטייפ השולטים במדיניות החוץ, הפנים והביטחון של מדינת ישראל; עם טבלאות והערות","Medina li-mekhira",publish,,0,"2022-12-18 13:23:27",1,open,160581,,,no,no,null,98,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%9c%d7%9e%d7%9b%d7%99%d7%a8%d7%94/,simple,,"ספרי הוצאת ראובן מס > 039",,,13,,,,,13,0,"פלג,מתן",0|1|0,,,0|1|0,,"סלע מאיר",0|1|0,,256,0|1|0,,ירושלים,0|1|0,,2022,0|1|0,,,0|1|0,
"בנות הדרקון (טרילוגיה); ספר ראשון: ספר האבות",בנות-הדרקון-טרילוגיה-ספר-ראשון-ספר-הא,,160582,"רומן ססגוני עשיר ומותח; עולם קרקסי וחושני, גם ריאליסטי; המחברת בעלת פרס וינר לסיפורת חדשה; ספר ראשון בטרילוגיה ראה אור ב 2007","Benot ha-serakon - trilogia; Sefer rishon: Sefer ha-avot",publish,,0,"2022-12-18 13:23:27",1,open,160582,,,no,no,null,98,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%91%d7%a0%d7%95%d7%aa-%d7%94%d7%93%d7%a8%d7%a7%d7%95%d7%9f-%d7%98%d7%a8%d7%99%d7%9c%d7%95%d7%92%d7%99%d7%94-%d7%a1%d7%a4%d7%a8-%d7%a8%d7%90%d7%a9%d7%95%d7%9f-%d7%a1%d7%a4%d7%a8-%d7%94%d7%90/,simple,,"ספרי הוצאת ראובן מס > 001",,,12,,,,,12,0,"בן ישראל,מרית",0|1|0,,978-965-13-2954-8,0|1|0,,"עם עובד",0|1|0,,351,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"בנות הדרקון (טרילוגיה); ספר שני ספר המשאלות",בנות-הדרקון-טרילוגיה-ספר-שני-ספר-המשא,,160583,"רומן ססגוני עשיר ומותח; עולם קרקסי וחושני, גם ריאליסטי; המחברת בעלת פרס וינר לסיפורת חדשה","Benot ha-serakon - trilogia; Sefer sheni: Sefer ha-mish'a lot",publish,,0,"2022-12-18 13:23:26",1,open,160583,,,no,no,null,98,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%91%d7%a0%d7%95%d7%aa-%d7%94%d7%93%d7%a8%d7%a7%d7%95%d7%9f-%d7%98%d7%a8%d7%99%d7%9c%d7%95%d7%92%d7%99%d7%94-%d7%a1%d7%a4%d7%a8-%d7%a9%d7%a0%d7%99-%d7%a1%d7%a4%d7%a8-%d7%94%d7%9e%d7%a9%d7%90/,simple,,"ספרי הוצאת ראובן מס > 001",,,16,,,,,16,0,"בן ישראל,מרית",0|1|0,,978-965-13-2923-4,0|1|0,,"עם עובד",0|1|0,,336,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"בנות הדרקון (טרילוגיה); ספר שלישי: כל הילדות",בנות-הדרקון-טרילוגיה-ספר-שלישי-כל-היל,,160584,"רומן ססגוני עשיר ומותח; עולם קרקסי וחושני, גם ריאליסטי; המחברת בעלת פרס וינר לסיפורת חדשה","Benot ha-serakon - trilogia; Sefer Shelishi: Kol ha-yeladot",publish,,0,"2022-12-18 13:23:26",1,open,160584,,,no,no,null,98,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%91%d7%a0%d7%95%d7%aa-%d7%94%d7%93%d7%a8%d7%a7%d7%95%d7%9f-%d7%98%d7%a8%d7%99%d7%9c%d7%95%d7%92%d7%99%d7%94-%d7%a1%d7%a4%d7%a8-%d7%a9%d7%9c%d7%99%d7%a9%d7%99-%d7%9b%d7%9c-%d7%94%d7%99%d7%9c/,simple,,"ספרי הוצאת ראובן מס > 001",,,14,,,,,14,0,"בן ישראל,מרית",0|1|0,,978-965-13-2942-5,0|1|0,,"עם עובד",0|1|0,,476,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"בנות הדרקון (טרילוגיה); ספר ראשון, שני שלישי (3 כרכים)",בנות-הדרקון-טרילוגיה-ספר-ראשון-שני-של,,160585,"רומן ססגוני עשיר ומותח; עולם קרקסי וחושני, גם ריאליסטי; המחברת בעלת פרס וינר לסיפורת חדשה","Benot ha-serakon - trilogia; Sefer rishon, sheni, shelishi (3 vols.)",publish,,0,"2022-12-18 13:23:26",1,open,160585,,,no,no,null,294,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%91%d7%a0%d7%95%d7%aa-%d7%94%d7%93%d7%a8%d7%a7%d7%95%d7%9f-%d7%98%d7%a8%d7%99%d7%9c%d7%95%d7%92%d7%99%d7%94-%d7%a1%d7%a4%d7%a8-%d7%a8%d7%90%d7%a9%d7%95%d7%9f-%d7%a9%d7%a0%d7%99-%d7%a9%d7%9c/,simple,,"ספרי הוצאת ראובן מס > 001",,,8,,,,,8,0,"בן ישראל,מרית",0|1|0,,978-965-13-2954-8,0|1|0,,"עם עובד",0|1|0,,1163,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"עיר תחתית (ספריה לעם, 829)",עיר-תחתית-ספריה-לעם-829,,160586,"סיפורם של שני גברים ואישה ממוצא שונה, שנרקם ביניהם קשר אהבה אסורה","Ir tah'tit",publish,,0,"2022-12-18 13:23:26",1,open,160586,,,no,no,null,84,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a2%d7%99%d7%a8-%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%a1%d7%a4%d7%a8%d7%99%d7%94-%d7%9c%d7%a2%d7%9d-829/,simple,,"ספרי הוצאת ראובן מס > 001",,,9,,,,,9,0,"עמית,הילה",0|1|0,,978-965-13-2937-1,0|1|0,,"עם עובד",0|1|0,,221,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"בסלון של ברטה",בסלון-של-ברטה,,160587,"סיפור משפחתי מווינה על תפארת אנשי הרוח שבה עד מלחמת העולם השנייה","Ba-salon shel Berta",publish,,0,"2022-12-18 13:23:26",1,open,160587,,,no,no,null,98,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%91%d7%a1%d7%9c%d7%95%d7%9f-%d7%a9%d7%9c-%d7%91%d7%a8%d7%98%d7%94/,simple,,"ספרי הוצאת ראובן מס > 060",,,19,,,,,19,0,"אחימאיר,אורה",0|1|0,,978-965-13-2953-1,0|1|0,,"עם עובד",0|1|0,,289,0|1|0,,"ת""א",0|1|0,,2022,0|1|0,,,0|1|0,
"נפשנו חיכתה",נפשנו-חיכתה-2,,160588,"רומן היסטורי המספר את מסעה של המחברת בעקבות אמהות ואבות, הגורל היהודי מהרי הקרפטים דרך העיר העתיקה בירושלים עד לניו יורק בימינו","Nafshenu hikta",publish,,0,"2022-12-18 13:23:26",1,open,160588,,,no,no,null,98,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a0%d7%a4%d7%a9%d7%a0%d7%95-%d7%97%d7%99%d7%9b%d7%aa%d7%94-2/,simple,,"ספרי הוצאת ראובן מס > 001",,,8,,,,,8,0,"אלון,אמונה",0|1|0,,978-965-574-470-5,0|1|0,,"כנרת, זמורה",0|1|0,,271,0|1|0,,"חבל מודיעין",0|1|0,,2022,0|1|0,,,0|1|0,
"נפשנו חיכתה",נפשנו-חיכתה,,160589,"רומן היסטורי המספר את מסעה של המחברת בעקבות אמהות ואבות, הגורל היהודי מהרי הקרפטים דרך העיר העתיקה בירושלים עד לניו יורק בימינו","Nafshenu hikta",publish,,0,"2022-12-18 13:23:26",1,open,160589,,,no,no,null,98,,,,,,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,,,https://sefertov.co.il/product/%d7%a0%d7%a4%d7%a9%d7%a0%d7%95-%d7%97%d7%99%d7%9b%d7%aa%d7%94/,simple,,"ספרי הוצאת ראובן מס > 060",,,11,,,,,11,0,"אלון,אמונה",0|1|0,,978-965-574-470-5,0|1|0,,"כנרת, זמורה",0|1|0,,271,0|1|0,,"חבל מודיעין",0|1|0,,2022,0|1|0,,,0|1|0,
